path,canonicalPath,wpId,wpType,wpStatus,template,authoritativeField,scopeRoles,sources,archetype,targetOwner,disposition,dependencyCount
/people/tmx/,/people/tmx/,9253,people,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.people,person.public-profile,people,included,1
/people/toby-smith/,/people/toby-smith/,4843,people,publish,unknown,all-acf-fields,canonical-corpus,scope.canonicalPostTypes.people,person.public-profile,people,included,1
/privacy-policy/,/legal/privacy-policy/,8637,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8637,redirect,redirects,redirect,0
/product/automated-trading/,/product/automated-trading/,1883,product,publish,unknown,all-acf-fields,component-listing|post-reference,posts.1924.acf.sections_new[8].components[1]|posts.1924.acf.sections_new[8].components[1].category.specific[0]|posts.1926.acf.sections_new[6].components[1]|posts.1928.acf.sections_new[7].components[1]|posts.1930.acf.sections_new[6].components[1]|posts.1936.acf.sections_new[4].columns[0].components[1]|posts.1938.acf.sections_new[6].components[1]|posts.1940.acf.sections_new[6].components[1]|posts.1942.acf.sections_new[4].components[1]|posts.2359.acf.sections_new[4].components[1]|posts.6340.acf.sections_new[5].columns[0].components[1],unknown:product,unresolved,dependency-only,4
/product/autotrader/,/product/autotrader/,811,product,publish,unknown,all-acf-fields,component-listing|post-reference,posts.10337.acf.all-acf-fields.product|posts.1924.acf.sections_new[8].components[1]|posts.1926.acf.sections_new[6].components[1]|posts.1926.acf.sections_new[6].components[1].category.specific[2]|posts.1928.acf.sections_new[7].components[1]|posts.1930.acf.sections_new[6].components[1]|posts.1936.acf.sections_new[4].columns[0].components[1]|posts.1938.acf.sections_new[6].components[1]|posts.1940.acf.sections_new[6].components[1]|posts.1942.acf.sections_new[4].components[1]|posts.1942.acf.sections_new[4].components[1].category.specific[1]|posts.2359.acf.sections_new[4].components[1]|posts.6340.acf.sections_new[5].columns[0].components[1]|posts.8458.acf.all-acf-fields.product|posts.8461.acf.all-acf-fields.product|posts.8463.acf.all-acf-fields.product,unknown:product,unresolved,dependency-only,6
/product/broker-trading-system/,/product/broker-trading-system/,1863,product,publish,unknown,all-acf-fields,component-listing|post-reference,posts.1924.acf.sections_new[8].components[1]|posts.1926.acf.sections_new[6].components[1]|posts.1928.acf.sections_new[7].components[1]|posts.1930.acf.sections_new[6].components[1]|posts.1936.acf.sections_new[4].columns[0].components[1]|posts.1938.acf.sections_new[6].components[1]|posts.1940.acf.sections_new[6].components[1]|posts.1940.acf.sections_new[6].components[1].category.specific[0]|posts.1942.acf.sections_new[4].components[1]|posts.2359.acf.sections_new[4].components[1]|posts.4209.acf.all-acf-fields.product|posts.4213.acf.all-acf-fields.product|posts.6340.acf.sections_new[5].columns[0].components[1],unknown:product,unresolved,dependency-only,5
/product/customer-portal/,/product/customer-portal/,1861,product,publish,unknown,all-acf-fields,component-listing|post-reference,posts.1924.acf.sections_new[8].components[1]|posts.1924.acf.sections_new[8].components[1].category.specific[2]|posts.1926.acf.sections_new[6].components[1]|posts.1928.acf.sections_new[7].components[1]|posts.1928.acf.sections_new[7].components[1].category.specific[3]|posts.1930.acf.sections_new[6].components[1]|posts.1936.acf.sections_new[4].columns[0].components[1]|posts.1938.acf.sections_new[6].components[1]|posts.1940.acf.sections_new[6].components[1]|posts.1942.acf.sections_new[4].components[1]|posts.2359.acf.sections_new[4].components[1]|posts.6340.acf.sections_new[5].columns[0].components[1],unknown:product,unresolved,dependency-only,4
/product/data-analytics/,/product/data-analytics/,754,product,publish,unknown,all-acf-fields,component-listing|post-reference,posts.1924.acf.sections_new[8].components[1]|posts.1926.acf.sections_new[6].components[1]|posts.1926.acf.sections_new[6].components[1].category.specific[1]|posts.1928.acf.sections_new[7].components[1]|posts.1930.acf.sections_new[6].components[1]|posts.1936.acf.sections_new[4].columns[0].components[1]|posts.1938.acf.sections_new[6].components[1]|posts.1938.acf.sections_new[6].components[1].category.specific[2]|posts.1940.acf.sections_new[6].components[1]|posts.1940.acf.sections_new[6].components[1].category.specific[2]|posts.1942.acf.sections_new[4].components[1]|posts.1942.acf.sections_new[4].components[1].category.specific[2]|posts.2359.acf.sections_new[4].components[1]|posts.6340.acf.sections_new[5].columns[0].components[1],unknown:product,unresolved,dependency-only,5
/product/energy-market-access/,/product/energy-market-access/,1862,product,publish,unknown,all-acf-fields,component-listing,posts.1924.acf.sections_new[8].components[1]|posts.1926.acf.sections_new[6].components[1]|posts.1928.acf.sections_new[7].components[1]|posts.1930.acf.sections_new[6].components[1]|posts.1936.acf.sections_new[4].columns[0].components[1]|posts.1938.acf.sections_new[6].components[1]|posts.1940.acf.sections_new[6].components[1]|posts.1942.acf.sections_new[4].components[1]|posts.2359.acf.sections_new[4].components[1]|posts.6340.acf.sections_new[5].columns[0].components[1],unknown:product,unresolved,dependency-only,6
/product/exchange-trading-system/,/product/exchange-trading-system/,1864,product,publish,unknown,all-acf-fields,component-listing|post-reference,posts.1924.acf.sections_new[8].components[1]|posts.1926.acf.sections_new[6].components[1]|posts.1928.acf.sections_new[7].components[1]|posts.1930.acf.sections_new[6].components[1]|posts.1936.acf.sections_new[4].columns[0].components[1]|posts.1938.acf.sections_new[6].components[1]|posts.1938.acf.sections_new[6].components[1].category.specific[0]|posts.1940.acf.sections_new[6].components[1]|posts.1942.acf.sections_new[4].components[1]|posts.2359.acf.sections_new[4].components[1]|posts.4211.acf.all-acf-fields.product|posts.6340.acf.sections_new[5].columns[0].components[1],unknown:product,unresolved,dependency-only,5
/product/hosted-clearing-links/,/product/hosted-clearing-links/,5604,product,publish,unknown,all-acf-fields,component-listing,posts.1924.acf.sections_new[8].components[1]|posts.1926.acf.sections_new[6].components[1]|posts.1928.acf.sections_new[7].components[1]|posts.1930.acf.sections_new[6].components[1]|posts.1936.acf.sections_new[4].columns[0].components[1]|posts.1938.acf.sections_new[6].components[1]|posts.1940.acf.sections_new[6].components[1]|posts.1942.acf.sections_new[4].components[1]|posts.2359.acf.sections_new[4].components[1]|posts.6340.acf.sections_new[5].columns[0].components[1],unknown:product,unresolved,dependency-only,4
/product/implied-price-calculator/,/product/implied-price-calculator/,1865,product,publish,unknown,all-acf-fields,component-listing,posts.1924.acf.sections_new[8].components[1]|posts.1926.acf.sections_new[6].components[1]|posts.1928.acf.sections_new[7].components[1]|posts.1930.acf.sections_new[6].components[1]|posts.1936.acf.sections_new[4].columns[0].components[1]|posts.1938.acf.sections_new[6].components[1]|posts.1940.acf.sections_new[6].components[1]|posts.1942.acf.sections_new[4].components[1]|posts.2359.acf.sections_new[4].components[1]|posts.6340.acf.sections_new[5].columns[0].components[1],unknown:product,unresolved,dependency-only,4
/product/internal-marketplace/,/product/internal-marketplace/,1884,product,publish,unknown,all-acf-fields,component-listing|post-reference,posts.1924.acf.sections_new[8].components[1]|posts.1924.acf.sections_new[8].components[1].category.specific[1]|posts.1926.acf.sections_new[6].components[1]|posts.1928.acf.sections_new[7].components[1]|posts.1928.acf.sections_new[7].components[1].category.specific[2]|posts.1930.acf.sections_new[6].components[1]|posts.1930.acf.sections_new[6].components[1].category.specific[2]|posts.1936.acf.sections_new[4].columns[0].components[1]|posts.1938.acf.sections_new[6].components[1]|posts.1940.acf.sections_new[6].components[1]|posts.1942.acf.sections_new[4].components[1]|posts.2359.acf.sections_new[4].components[1]|posts.6340.acf.sections_new[5].columns[0].components[1],unknown:product,unresolved,dependency-only,4
/product/joule/,/product/joule/,752,product,publish,unknown,all-acf-fields,component-listing|post-reference,posts.11241.acf.all-acf-fields.product|posts.1924.acf.sections_new[8].components[1]|posts.1926.acf.sections_new[6].components[1]|posts.1926.acf.sections_new[6].components[1].category.specific[0]|posts.1928.acf.sections_new[7].components[1]|posts.1928.acf.sections_new[7].components[1].category.specific[1]|posts.1930.acf.sections_new[6].components[1]|posts.1930.acf.sections_new[6].components[1].category.specific[0]|posts.1936.acf.sections_new[4].columns[0].components[1]|posts.1936.acf.sections_new[4].columns[0].components[1].category.specific[0]|posts.1938.acf.sections_new[6].components[1]|posts.1938.acf.sections_new[6].components[1].category.specific[1]|posts.1940.acf.sections_new[6].components[1]|posts.1940.acf.sections_new[6].components[1].category.specific[1]|posts.1942.acf.sections_new[4].components[1]|posts.1942.acf.sections_new[4].components[1].category.specific[0]|posts.2359.acf.sections_new[4].components[1]|posts.3055.acf.all-acf-fields.for[0]|posts.3610.acf.all-acf-fields.product|posts.4026.acf.all-acf-fields.product|posts.4208.acf.all-acf-fields.product|posts.6340.acf.sections_new[5].columns[0].components[1]|posts.6340.acf.sections_new[5].columns[0].components[1].category.specific[0]|posts.6358.acf.all-acf-fields.product|posts.7665.acf.all-acf-fields.product|posts.8370.acf.all-acf-fields.product|posts.8450.acf.all-acf-fields.product|posts.8452.acf.all-acf-fields.product|posts.8454.acf.all-acf-fields.product,unknown:product,unresolved,dependency-only,8
/product/periotheus/,/product/periotheus/,1866,product,publish,unknown,all-acf-fields,component-listing|post-reference,posts.1924.acf.sections_new[8].components[1]|posts.1926.acf.sections_new[6].components[1]|posts.1928.acf.sections_new[7].components[1]|posts.1930.acf.sections_new[6].components[1]|posts.1936.acf.sections_new[4].columns[0].components[1]|posts.1938.acf.sections_new[6].components[1]|posts.1940.acf.sections_new[6].components[1]|posts.1942.acf.sections_new[4].components[1]|posts.2359.acf.sections_new[4].components[1]|posts.6340.acf.sections_new[5].columns[0].components[1]|posts.8465.acf.all-acf-fields.product,unknown:product,unresolved,dependency-only,4
/product/request-for-quote/,/product/request-for-quote/,9890,product,publish,unknown,all-acf-fields,component-listing|post-reference,posts.1924.acf.sections_new[8].components[1]|posts.1926.acf.sections_new[6].components[1]|posts.1928.acf.sections_new[7].components[1]|posts.1930.acf.sections_new[6].components[1]|posts.1936.acf.sections_new[4].columns[0].components[1]|posts.1938.acf.sections_new[6].components[1]|posts.1940.acf.sections_new[6].components[1]|posts.1942.acf.sections_new[4].components[1]|posts.2359.acf.sections_new[4].components[1]|posts.6340.acf.sections_new[5].columns[0].components[1]|posts.9888.acf.all-acf-fields.product,unknown:product,unresolved,dependency-only,1
/product/tradesignal/,/product/tradesignal/,753,product,publish,unknown,all-acf-fields,component-listing|post-reference,posts.11676.acf.all-acf-fields.product|posts.11681.acf.all-acf-fields.product|posts.11684.acf.all-acf-fields.product|posts.1924.acf.sections_new[8].components[1]|posts.1926.acf.sections_new[6].components[1]|posts.1928.acf.sections_new[7].components[1]|posts.1928.acf.sections_new[7].components[1].category.specific[0]|posts.1930.acf.sections_new[6].components[1]|posts.1930.acf.sections_new[6].components[1].category.specific[1]|posts.1936.acf.sections_new[4].columns[0].components[1]|posts.1936.acf.sections_new[4].columns[0].components[1].category.specific[1]|posts.1938.acf.sections_new[6].components[1]|posts.1940.acf.sections_new[6].components[1]|posts.1942.acf.sections_new[4].components[1]|posts.2359.acf.sections_new[4].components[1]|posts.3862.acf.all-acf-fields.product|posts.3889.acf.all-acf-fields.product|posts.3890.acf.all-acf-fields.product|posts.4210.acf.all-acf-fields.product|posts.4212.acf.all-acf-fields.product|posts.6340.acf.sections_new[5].columns[0].components[1]|posts.9752.acf.all-acf-fields.product,unknown:product,unresolved,dependency-only,5
/products/api-connectivity/,/products/api-connectivity/,6340,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[3].menu_items[7].page_link.link,page.product,pages,included,23
/products/automated-trading/,/products/automated-trading/,2357,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[2].menu_items[2].page_link.link,page.product,pages,included,4
/products/autotrader/,/products/autotrader/,1928,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[2].menu_items[1].page_link.link,page.product,pages,included,35
/products/broker-trading-system/,/products/broker-trading-system/,1938,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[1].menu_items[1].page_link.link,page.product,pages,included,170
/products/conformance-testing/,/products/conformance-testing/,7541,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[3].menu_items[6].page_link.link,page.product,pages,included,6
/products/customer-portal/,/products/customer-portal/,1932,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[3].menu_items[2].page_link.link,page.product,pages,included,10
/products/data-analytics/,/products/data-analytics/,1930,page,publish,layouts/default-new.blade.php,sections_new,banner|navigation,options.dropdown[1].menu_block[2].menu_items[4].page_link.link|posts.7597.acf.all-acf-fields.pages[1],page.product,pages,included,25
/products/end-of-day-eod-file/,/products/end-of-day-eod-file/,10140,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[4].menu_items[2].page_link.link,page.product,pages,included,7
/products/energy-market-access/,/products/energy-market-access/,1934,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[3].menu_items[3].page_link.link,page.product,pages,included,6
/products/exchange-connectivity/,/products/exchange-connectivity/,6773,page,publish,layouts/default-new.blade.php,sections_new,banner|navigation,options.dropdown[1].menu_block[1].menu_items[3].page_link.link|posts.11602.acf.all-acf-fields.pages[1],page.product,pages,included,154
/products/exchange-trading-system/,/products/exchange-trading-system/,1940,page,publish,layouts/default-new.blade.php,sections_new,banner|navigation,options.dropdown[1].menu_block[1].menu_items[2].page_link.link|posts.11602.acf.all-acf-fields.pages[0],page.product,pages,included,115
/products/hosted-clearing-links/,/products/hosted-clearing-links/,5277,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[1].menu_items[4].page_link.link,page.product,pages,included,6
/products/implied-price-calculator/,/products/implied-price-calculator/,1936,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[3].menu_items[1].page_link.link,page.product,pages,included,24
/products/internal-marketplace/,/products/internal-marketplace/,2359,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[3].menu_items[4].page_link.link,page.product,pages,included,21
/products/joule/,/products/joule/,1924,page,publish,layouts/default-new.blade.php,sections_new,banner|navigation|theme-hardcoded,options.dropdown[1].menu_block[0].menu_items[1].page_link.link|posts.4362.acf.all-acf-fields.link|posts.4363.acf.all-acf-fields.link|scope.explicitIncludes.1924,page.product,pages,included,35
/products/periotheus/,/products/periotheus/,1942,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[3].menu_items[9].page_link.link,page.product,pages,included,22
/products/pre-trade-controls/,/products/pre-trade-controls/,11135,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[4].menu_items[3].page_link.link,page.product,pages,included,7
/products/request-for-quote/,/products/request-for-quote/,9786,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[3].menu_items[5].page_link.link,page.product,pages,included,15
/products/solutions-providers/,/products/third-party-providers/,10718,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:10718,redirect,redirects,redirect,0
/products/surveillance-file/,/products/surveillance-file/,10125,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[5].menu_items[1].page_link.link,page.product,pages,included,7
/products/third-party-providers/,/products/third-party-providers/,10490,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[3].menu_items[8].page_link.link,page.product,pages,included,591
/products/tradesignal/,/products/tradesignal/,1926,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[1].menu_block[2].menu_items[3].page_link.link,page.product,pages,included,28
/region/asia-pacific/,/region/asia-pacific/,845,region,publish,unknown,all-acf-fields,component-listing|post-reference,posts.1898.acf.sections_new[4].columns[1].components[0]|posts.1938.acf.sections_new[2].columns[1].components[1]|posts.2203.acf.sections_new[5].columns[3].components[0]|posts.2209.acf.sections_new[3].columns[1].components[0]|posts.2209.acf.sections_new[4].components[2]|posts.2221.acf.sections_new[4].columns[1].components[2]|posts.2221.acf.sections_new[4].columns[2].components[2]|posts.2221.acf.sections_new[5].columns[0].components[1].category.specific[1]|posts.5981.acf.sections_new[6].columns[0].components[2]|posts.5981.acf.sections_new[6].columns[1].components[2]|posts.5981.acf.sections_new[7].columns[0].components[1].category.specific[1]|posts.5983.acf.sections_new[6].columns[0].components[2]|posts.5983.acf.sections_new[6].columns[1].components[2]|posts.6773.acf.sections_new[1].columns[0].components[2],unknown:region,unresolved,dependency-only,1
/region/europe/,/region/europe/,844,region,publish,unknown,all-acf-fields,component-listing|post-reference,posts.1898.acf.sections_new[4].columns[1].components[0]|posts.1938.acf.sections_new[2].columns[1].components[1]|posts.2203.acf.sections_new[5].columns[3].components[0]|posts.2209.acf.sections_new[3].columns[1].components[0]|posts.2209.acf.sections_new[4].components[2]|posts.2221.acf.sections_new[4].columns[1].components[2]|posts.2221.acf.sections_new[4].columns[2].components[2]|posts.2221.acf.sections_new[5].columns[0].components[1].category.specific[0]|posts.5981.acf.sections_new[6].columns[0].components[2]|posts.5981.acf.sections_new[6].columns[1].components[2]|posts.5983.acf.sections_new[6].columns[0].components[2]|posts.5983.acf.sections_new[6].columns[1].components[2]|posts.5983.acf.sections_new[7].columns[0].components[1].category.specific[0]|posts.6773.acf.sections_new[1].columns[0].components[2],unknown:region,unresolved,dependency-only,1
/region/north-america/,/region/north-america/,843,region,publish,unknown,all-acf-fields,component-listing|post-reference,posts.1898.acf.sections_new[4].columns[1].components[0]|posts.1938.acf.sections_new[2].columns[1].components[1]|posts.2203.acf.sections_new[5].columns[3].components[0]|posts.2209.acf.sections_new[3].columns[1].components[0]|posts.2209.acf.sections_new[4].components[2]|posts.2221.acf.sections_new[4].columns[1].components[2]|posts.2221.acf.sections_new[4].columns[2].components[2]|posts.5981.acf.sections_new[6].columns[0].components[2]|posts.5981.acf.sections_new[6].columns[1].components[2]|posts.5981.acf.sections_new[7].columns[0].components[1].category.specific[0]|posts.5983.acf.sections_new[6].columns[0].components[2]|posts.5983.acf.sections_new[6].columns[1].components[2]|posts.5983.acf.sections_new[7].columns[0].components[1].category.specific[1]|posts.6773.acf.sections_new[1].columns[0].components[2],unknown:region,unresolved,dependency-only,1
/regions/,/regions/europe/,8877,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8877,redirect,redirects,redirect,0
/regions/asia-pacific/,/regions/asia-pacific/,5983,page,publish,layouts/default-new.blade.php,sections_new,footer|navigation,options.dropdown[3].menu_block[3].menu_items[0].link|options.footer_new.menu_block[1].menu_items[4].page_link.link,page.standard,pages,included,331
/regions/asia-pacific/japan-power/,/regions/asia-pacific/japan-power/,10904,page,publish,layouts/default-new.blade.php,sections_new,reference-only,posts.5983.acf.sections_new[2].columns[3].components[1].buttons[0].new_link,page.standard,pages,reference-only,0
/regions/europe/,/regions/europe/,5981,page,publish,layouts/default-new.blade.php,sections_new,footer|navigation,options.dropdown[3].menu_block[2].menu_items[0].link|options.footer_new.menu_block[1].menu_items[2].page_link.link,page.standard,pages,included,329
/regions/north-america/,/regions/north-america/,2221,page,publish,layouts/default-new.blade.php,sections_new,footer|navigation,options.dropdown[3].menu_block[1].menu_items[0].link|options.footer_new.menu_block[1].menu_items[3].page_link.link,page.standard,pages,included,315
/request-a-demo-north-america/,/request-a-demo-north-america/,6172,page,publish,layouts/default-new.blade.php,sections_new,reference-only,posts.9761.acf.sections[11].buttons[2].new_link,page.standard,pages,reference-only,0
/request-a-demo/,/request-a-demo/,4031,page,publish,layouts/default-new.blade.php,sections_new,navigation|theme-hardcoded,options.dropdown[4].menu_block[3].menu_items[2].page_link.link|scope.explicitIncludes.4031,redirect.temporary-contact,redirects,included,5
/resources/commodities-report/,/resources/commodities-report/,2233,page,publish,layouts/default-new.blade.php,sections_new,excluded,options.dropdown[4].menu_block[0].menu_items[5].page_link.link|posts.10324.acf.sections[17].buttons[0].new_link,page.standard,pages,excluded,0
/resources/events/,/resources/events/,9246,page,publish,layouts/articles-list.blade.php,sections_new,navigation,options.dropdown[4].menu_block[1].menu_items[2].page_link.link,page.content-index,pages,included,92
/resources/faqs/,/resources/faqs/,7609,page,publish,layouts/default-new.blade.php,sections_new,public-navigation-override,scope.explicitIncludes.7609,page.standard,pages,included,1
/resources/insights/,/resources/insights/,9248,page,publish,layouts/articles-list.blade.php,sections_new,navigation,options.dropdown[4].menu_block[1].menu_items[3].page_link.link,page.content-index,pages,included,91
/resources/lifecycle-information/,/resources/lifecycle-information/,4028,page,publish,layouts/default-new.blade.php,sections_new,banner|navigation,options.dropdown[4].menu_block[0].menu_items[4].page_link.link|posts.4363.acf.all-acf-fields.pages[1],page.standard,pages,included,12
/resources/market-matrix/,/resources/market-matrix/,2231,page,publish,layouts/market-matrix.blade.php,sections_new,footer|navigation,options.dropdown[4].menu_block[0].menu_items[2].page_link.link|options.footer_new.menu_block[1].menu_items[1].page_link.link,page.interactive-market-matrix,pages,included,138
/resources/markets-map/,/resources/markets-map/,5920,page,publish,layouts/default-new.blade.php,sections_new,navigation,options.dropdown[3].menu_block[0].menu_items[0].link|options.dropdown[4].menu_block[0].menu_items[3].page_link.link,page.standard,pages,included,9
/resources/news-events-insights/,/resources/news-events-insights/,2235,page,publish,layouts/articles-list.blade.php,sections_new,navigation,options.dropdown[4].menu_block[1].menu_items[0].link,page.content-index,pages,included,92
/resources/news/,/resources/news/,9244,page,publish,layouts/articles-list.blade.php,sections_new,navigation,options.dropdown[4].menu_block[1].menu_items[1].page_link.link,page.content-index,pages,included,91
/stats-group/career-page-stats/,/stats-group/career-page-stats/,3838,stats-group,publish,unknown,all-acf-fields,post-reference,posts.11475.acf.sections_new[0].hero.new_content.stats_group,unknown:stats-group,unresolved,dependency-only,0
/stats-group/test-stats-group/,/stats-group/test-stats-group/,3055,stats-group,publish,unknown,all-acf-fields,post-reference,posts.1898.acf.sections_new[0].hero.new_content.stats_group|posts.1924.acf.sections_new[0].hero.new_content.stats_group|posts.1930.acf.sections_new[0].hero.new_content.stats_group|posts.1938.acf.sections_new[0].hero.new_content.stats_group|posts.1940.acf.sections_new[0].hero.new_content.stats_group|posts.2203.acf.sections_new[4].columns[0].components[1].stats_group|posts.2211.acf.sections_new[0].hero.new_content.stats_group|posts.2211.acf.sections_new[1].columns[3].components[0].stats_group,unknown:stats-group,unresolved,dependency-only,1
/tax-strategy/,/legal/tax-strategy/,8638,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8638,redirect,redirects,redirect,0
/terms-of-use-disclaimer/,/terms-of-use-disclaimer/,7585,page,publish,layouts/default-new.blade.php,sections_new,footer,options.footer_new.menu_block[2].menu_items[3].page_link.link,page.legal,pages,included,5
/test-redirect/,/products/tradesignal/,2323,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:2323,redirect,redirects,redirect,0
/third-party/,unknown,8360,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8360,redirect,redirects,redirect,0
/traders/,/product/joule/,8628,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8628,redirect,redirects,redirect,0
/traders/automated-trading/,/products/automated-trading/,8346,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8346,redirect,redirects,redirect,0
/traders/autotrader/,/products/autotrader/,8345,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8345,redirect,redirects,redirect,0
/traders/conformance-testing/,/products/conformance-testing/,8350,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8350,redirect,redirects,redirect,0
/traders/customer-portal/,/products/customer-portal/,8347,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8347,redirect,redirects,redirect,0
/traders/data-analytics/,/products/data-analytics/,8343,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8343,redirect,redirects,redirect,0
/traders/implied-price-calculator/,/products/implied-price-calculator/,8349,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8349,redirect,redirects,redirect,0
/traders/internal-marketplace/,/products/internal-marketplace/,8348,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8348,redirect,redirects,redirect,0
/traders/joule/,/products/joule/,8339,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8339,redirect,redirects,redirect,0
/traders/tradesignal/,/products/tradesignal/,8344,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8344,redirect,redirects,redirect,0
/traders/tradesignal/equilla/,/products/tradesignal/,8900,redirect,publish,redirect-rule,all-acf-fields,redirect,redirect:8900,redirect,redirects,redirect,0
/venue/,/venue/,,virtual,publish,virtual,synthetic-route,navigation,options.dropdown[4].menu_block[2].menu_items[1].page_link.link,index.venue,venues,included,0
/venue/42-financial/,/venue/42-financial/,1394,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,23
/venue/abaxx/,/venue/abaxx/,10753,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,7
/venue/acx-aircarbon-exchange/,/venue/acx-aircarbon-exchange/,3348,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,3
/venue/aemo/,/venue/aemo/,3349,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/arrow-ship-broking/,/venue/arrow-ship-broking/,8669,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/balkan-gas-hub/,/venue/balkan-gas-hub/,3350,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/bgc-partners/,/venue/bgc-partners/,2516,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,27
/venue/bme-clearing/,/venue/bme-clearing/,3381,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/braemar-securities-ltd/,/venue/braemar-securities-ltd/,2515,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,20
/venue/bright-point-international/,/venue/bright-point-international/,2517,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,3
/venue/bulgarian-energy-trading-platform/,/venue/bulgarian-energy-trading-platform/,3351,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/ceegex/,/venue/ceegex/,3353,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,2
/venue/cimd/,/venue/cimd/,2518,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,18
/venue/clarksons/,/venue/clarksons/,2521,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,3
/venue/cme-clearport/,/venue/cme-clearport/,3373,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,25
/venue/cme-group/,/venue/cme-group/,3368,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,14
/venue/ecc/,/venue/ecc/,3374,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,30
/venue/eex-spot-incl-cegh-and-gpn/,/venue/eex-spot-incl-cegh-and-gpn/,3352,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,12
/venue/eex/,/venue/eex/,3363,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,39
/venue/enechain/,/venue/enechain/,2522,venue,publish,unknown,all-acf-fields,listing-item,scope.listingRules.market-matrix-template,venue.public-detail,venues,included,5
